Step    -1:  2541 ms
Step    11: 31,20/0 ne| 32,27/0 ? | 32,29/0 ? |  4911 ms
Step    12: 31,20/1 ne| 32,21/0 n | 31,22/0 ? | 32,23/0 se| 31,24/0 ? | 31,26/0 e | 32,27/1 ? | 31,28/0 ? | 32,29/1 ? | 31,30/0 ? |  4228 ms
Step   151: 39,15/* sk| 27,17/* sk| 36, 5/1 ne|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 22,31/3 sk|  8,28/* ? |  3794 ms
Step   152: 39,15/* sk| 27,17/* sk| 37, 4/0 se|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 22,31/4 sk|  8,28/* ? |  7449 ms
Step   153: 39,15/* sk| 27,17/* sk| 38, 3/0 e |  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 22,31/5 sk|  8,28/* ? |  6210 ms
Step   154: 39,15/* sk| 27,17/* sk| 39, 3/0 sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 22,31/6 sk|  8,28/* ? |  6513 ms
Step   155: 39,15/* sk| 27,17/* sk| 39, 3/1 sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 22,31/7 sk|  8,28/* ? |  6249 ms
Step   156: 39,15/* sk| 27,17/* sk| 39, 3/2 sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 22,31/8 sk|  8,28/* ? |  7424 ms
Step   157: 39,15/* sk| 27,17/* sk| 39, 3/3 sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 22,31/9 nw|  8,28/* ? |  6498 ms
Step   158: 39,15/* sk| 27,17/* sk| 39, 3/4 sw|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 22,31/* nw|  8,28/* ? |  6195 ms
Step   159: 39,15/* sk| 27,17/* sk| 39, 3/5 sw|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 21,30/0 n |  8,28/* ? |  6168 ms
Step   160: 39,15/* sk| 27,17/* sk| 39, 3/6 sw|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 21,29/0 n |  8,28/* ? |  6977 ms
Step   161: 39,15/* sk| 27,17/* sk| 38, 4/0 sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 21,28/0 n |  8,28/* ? |    71 ms
Step   161: 39,15/* sk| 27,17/* sk| 38, 4/1 sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 21,28/1 n |  8,28/* ? |  5822 ms
Step   163: 39,15/* sk| 27,17/* sk| 38, 4/2 sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 21,26/0 n |  8,28/* ? |  5558 ms
Step   163: 39,15/* sk| 27,17/* sk| 38, 4/3 sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 21,26/1 n |  8,28/* ? |  6326 ms
Step   164: 39,15/* sk| 27,17/* sk| 38, 4/4 sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 21,25/0 n |  8,28/* ? |  5479 ms
Step   165: 39,15/* sk| 27,17/* sk| 38, 4/5 sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 21,24/0 n |  8,28/* ? |  6425 ms
Step   166: 39,15/* sk| 27,17/* sk| 38, 4/6 sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 21,23/0 nw|  8,28/* ? |  7484 ms
Step   167: 39,15/* sk| 27,17/* sk| 38, 4/7 sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 21,23/1 nw|  8,28/* ? |   290 ms
Step   167: 39,15/* sk| 27,17/* sk| 38, 4/8 sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 21,23/2 nw|  8,28/* ? |  5995 ms
Step   169: 39,15/* sk| 27,17/* sk| 38, 4/9 sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 20,22/0 nw|  8,28/* ? |  6174 ms
Step   169: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 19,21/0 nw|  8,28/* ? |  4867 ms
Step   170: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 18,20/0 sw|  8,28/* ? |  4335 ms
Step   171: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/0 sk|  8,28/* ? |   261 ms
Step   171: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/1 sk|  8,28/* ? |  6857 ms
Step   172: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/2 sk|  8,28/* ? |   103 ms
Step   172: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/3 sk|  8,28/* ? |  6386 ms
Step   173: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/4 sk|  8,28/* ? |  6649 ms
Step   174: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/5 sk|  8,28/* ? |    95 ms
Step   174: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/6 sk|  8,28/* ? |  6646 ms
Step   175: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/7 sk|  8,28/* ? |   574 ms
Step   175: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/8 sk|  8,28/* ? |  6139 ms
Step   176: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/9 sk|  8,28/* ? |  8333 ms
Step   177: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? |  8299 ms
Step   178: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? |    71 ms
Step   178: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? |  6924 ms
Step   179: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? |    70 ms
Step   179: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? |  7944 ms
Step   180: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? |  8056 ms
Step   181: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? |  6337 ms
Step   182: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? |  7664 ms
Step   183: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? |  8160 ms
Step   184: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? |  6805 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10018 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10034 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10028 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10058 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10053 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10025 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10059 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10049 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10023 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10009 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10131 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10020 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10004 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10044 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10013 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10003 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10041 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10069 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10015 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10066 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10003 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10042 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10039 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10067 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10123 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10073 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10040 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10062 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10055 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10064 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10059 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10038 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10033 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10031 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10003 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10027 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10046 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10054 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10003 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10062 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10042 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10008 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10040 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10018 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10048 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10025 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10069 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10008 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10071 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10025 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10062 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10033 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10003 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10051 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10067 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10047 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10022 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10012 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10047 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10063 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10057 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10048 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10020 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10004 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10027 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10053 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10003 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? |  9734 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10031 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10118 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10029 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10078 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10059 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10051 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10013 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10086 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10069 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10010 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10128 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10054 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10118 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10045 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10087 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10070 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10034 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10074 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10003 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10168 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10047 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10008 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10058 ms
Step   185: 39,15/* sk| 27,17/* sk| 38, 4/* sk|  2,18/* ? |  6,10/* ? | 44,44/* ? | 46,28/* ? |  5,43/* ? | 17,21/* sk|  8,28/* ? | 10034 ms
